# Version 1.00
#
freq[Hz]	re:Trc2_S12	im:Trc2_S12	re:Trc3_S21	im:Trc3_S21	re:Trc4_S22	im:Trc4_S22	re:Trc5_S11	im:Trc5_S11	
2.837933333333333E+009	-1.312521100044251E-001	3.286769986152649E-002	-1.310336887836456E-001	3.293931111693382E-002	3.557831048965454E-001	-3.212918043136597E-001	4.395913481712341E-001	-2.985112667083740E-001	
2.838366666666667E+009	-1.312817037105560E-001	3.357632085680962E-002	-1.310692429542542E-001	3.359467908740044E-002	3.541135787963867E-001	-3.226035833358765E-001	4.382202923297882E-001	-2.999834716320038E-001	
2.838800000000000E+009	-1.313344836235046E-001	3.424822539091110E-002	-1.311228871345520E-001	3.427255526185036E-002	3.524541258811951E-001	-3.240351378917694E-001	4.367682635784149E-001	-3.014351129531860E-001	
2.839233333333333E+009	-1.313219219446182E-001	3.487163782119751E-002	-1.310970634222031E-001	3.494361042976379E-002	3.507493436336517E-001	-3.253329098224640E-001	4.353398680686951E-001	-3.029031157493591E-001	
2.839666666666667E+009	-1.313005685806274E-001	3.555844351649284E-002	-1.310412883758545E-001	3.558726608753204E-002	3.490947186946869E-001	-3.266025483608246E-001	4.339297413825989E-001	-3.043538928031921E-001	
2.840100000000000E+009	-1.312511861324310E-001	3.627932071685791E-002	-1.310347765684128E-001	3.625595197081566E-002	3.473592996597290E-001	-3.279029130935669E-001	4.324726760387421E-001	-3.057895600795746E-001	
2.840533333333333E+009	-1.312241405248642E-001	3.684381768107414E-002	-1.310201138257980E-001	3.695228695869446E-002	3.456065356731415E-001	-3.291871547698975E-001	4.310300946235657E-001	-3.072085380554199E-001	
2.840966666666667E+009	-1.312062442302704E-001	3.754816949367523E-002	-1.309997588396072E-001	3.753148391842842E-002	3.438933491706848E-001	-3.303632736206055E-001	4.296665787696838E-001	-3.085969984531403E-001	
2.841400000000000E+009	-1.311381161212921E-001	3.825836628675461E-002	-1.309812068939209E-001	3.825857490301132E-002	3.421550989151001E-001	-3.316200971603394E-001	4.282434880733490E-001	-3.100395500659943E-001	
2.841833333333333E+009	-1.311021000146866E-001	3.893638774752617E-002	-1.309813708066940E-001	3.892737254500389E-002	3.404292166233063E-001	-3.328114449977875E-001	4.267691373825073E-001	-3.114212751388550E-001	
2.842266666666667E+009	-1.310987323522568E-001	3.954540938138962E-002	-1.309375017881393E-001	3.957905620336533E-002	3.386787772178650E-001	-3.340241909027100E-001	4.253850281238556E-001	-3.128930628299713E-001	
2.842700000000000E+009	-1.310261934995651E-001	4.017584398388863E-002	-1.309321671724320E-001	4.029059782624245E-002	3.369783759117127E-001	-3.351194262504578E-001	4.239199757575989E-001	-3.142111897468567E-001	
2.843133333333333E+009	-1.309584528207779E-001	4.085405170917511E-002	-1.308491677045822E-001	4.090927168726921E-002	3.352733850479126E-001	-3.363074064254761E-001	4.224936366081238E-001	-3.155349493026733E-001	
2.843566666666667E+009	-1.309501528739929E-001	4.149752482771874E-002	-1.308323144912720E-001	4.163077846169472E-002	3.334523737430573E-001	-3.373227119445801E-001	4.210750162601471E-001	-3.169532120227814E-001	
2.844000000000000E+009	-1.308565884828568E-001	4.218114912509918E-002	-1.308202594518662E-001	4.235228896141052E-002	3.316940963268280E-001	-3.383581936359406E-001	4.197380542755127E-001	-3.183816075325012E-001	
2.844433333333333E+009	-1.308436840772629E-001	4.293031990528107E-002	-1.307987719774246E-001	4.297170788049698E-002	3.298921585083008E-001	-3.396356403827667E-001	4.181384742259979E-001	-3.197460174560547E-001	
2.844866666666667E+009	-1.307521462440491E-001	4.362647607922554E-002	-1.306983828544617E-001	4.370005428791046E-002	3.280952572822571E-001	-3.407320082187653E-001	4.164940416812897E-001	-3.212597072124481E-001	
2.845300000000000E+009	-1.307089924812317E-001	4.433413222432137E-002	-1.306255906820297E-001	4.433321952819824E-002	3.262811303138733E-001	-3.418898284435272E-001	4.149326086044312E-001	-3.225280642509460E-001	
2.845733333333333E+009	-1.306541860103607E-001	4.507758095860481E-002	-1.305698603391647E-001	4.508213326334953E-002	3.243792057037354E-001	-3.430120646953583E-001	4.133024215698242E-001	-3.239064812660217E-001	
2.846166666666667E+009	-1.305130124092102E-001	4.570222273468971E-002	-1.304529011249542E-001	4.577157646417618E-002	3.225413858890533E-001	-3.441585302352905E-001	4.117096364498138E-001	-3.253160417079926E-001	
2.846600000000000E+009	-1.304004043340683E-001	4.649760574102402E-002	-1.303514987230301E-001	4.644242301583290E-002	3.206480741500855E-001	-3.453625142574310E-001	4.102237522602081E-001	-3.267507851123810E-001	
2.847033333333333E+009	-1.302681118249893E-001	4.716611281037331E-002	-1.302503049373627E-001	4.715393111109734E-002	3.187259435653687E-001	-3.464379012584686E-001	4.086368978023529E-001	-3.281924128532410E-001	
2.847466666666667E+009	-1.302046477794647E-001	4.789585247635841E-002	-1.301392167806625E-001	4.782382398843765E-002	3.168129026889801E-001	-3.475331962108612E-001	4.069496989250183E-001	-3.295717239379883E-001	
2.847900000000000E+009	-1.300416290760040E-001	4.857997223734856E-002	-1.300229281187058E-001	4.847416654229164E-002	3.147944509983063E-001	-3.485857248306274E-001	4.053409397602081E-001	-3.310469985008240E-001	
2.848333333333333E+009	-1.299312561750412E-001	4.919735714793205E-002	-1.298871487379074E-001	4.921848699450493E-002	3.129093348979950E-001	-3.496776521205902E-001	4.036690294742584E-001	-3.324853479862213E-001	
2.848766666666667E+009	-1.297785788774490E-001	4.988358169794083E-002	-1.297499686479569E-001	4.985424503684044E-002	3.109568357467651E-001	-3.505404293537140E-001	4.020040333271027E-001	-3.339491188526154E-001	
2.849200000000000E+009	-1.296712011098862E-001	5.057450756430626E-002	-1.295824199914932E-001	5.053969100117683E-002	3.091549873352051E-001	-3.514819145202637E-001	4.002946019172669E-001	-3.352764248847961E-001	
2.849633333333333E+009	-1.294770091772080E-001	5.126014351844788E-002	-1.295703053474426E-001	5.119300633668900E-002	3.071666657924652E-001	-3.524076938629150E-001	3.987635970115662E-001	-3.366839587688446E-001	
2.850066666666667E+009	-1.293945610523224E-001	5.192023143172264E-002	-1.294094622135162E-001	5.191946029663086E-002	3.052563965320587E-001	-3.533349633216858E-001	3.969142436981201E-001	-3.382160663604736E-001	
2.850500000000000E+009	-1.292471736669540E-001	5.264987796545029E-002	-1.292557716369629E-001	5.260587856173515E-002	3.034071028232575E-001	-3.542132377624512E-001	3.952736556529999E-001	-3.396640419960022E-001	
2.850933333333333E+009	-1.290770173072815E-001	5.332225561141968E-002	-1.291314810514450E-001	5.332247540354729E-002	3.014497458934784E-001	-3.550635874271393E-001	3.933755457401276E-001	-3.413138091564179E-001	
2.851366666666667E+009	-1.290329396724701E-001	5.401534214615822E-002	-1.289961189031601E-001	5.398130044341087E-002	2.997324466705322E-001	-3.559213876724243E-001	3.915757834911346E-001	-3.427542746067047E-001	
2.851800000000000E+009	-1.288311630487442E-001	5.468130856752396E-002	-1.289042830467224E-001	5.468360334634781E-002	2.980057299137116E-001	-3.567326068878174E-001	3.898202776908875E-001	-3.442888259887695E-001	
2.852233333333333E+009	-1.287138462066650E-001	5.544907972216606E-002	-1.287333965301514E-001	5.539481714367867E-002	2.960641980171204E-001	-3.576027154922485E-001	3.880006372928619E-001	-3.457875549793243E-001	
2.852666666666667E+009	-1.285826861858368E-001	5.609807372093201E-002	-1.285996288061142E-001	5.607608333230019E-002	2.943910658359528E-001	-3.583537638187408E-001	3.861249089241028E-001	-3.471674919128418E-001	
2.853100000000000E+009	-1.284583657979965E-001	5.677200853824616E-002	-1.284429728984833E-001	5.680432170629501E-002	2.925772368907929E-001	-3.590570688247681E-001	3.844030201435089E-001	-3.486718237400055E-001	
2.853533333333333E+009	-1.283126324415207E-001	5.748346820473671E-002	-1.283172667026520E-001	5.751092731952667E-002	2.907913625240326E-001	-3.598394393920898E-001	3.823842406272888E-001	-3.500698208808899E-001	
2.853966666666667E+009	-1.281393766403198E-001	5.816979333758354E-002	-1.280896812677383E-001	5.816943198442459E-002	2.890630364418030E-001	-3.605854213237763E-001	3.805061876773834E-001	-3.513608872890472E-001	
2.854400000000000E+009	-1.279456764459610E-001	5.890178307890892E-002	-1.279855072498322E-001	5.892559513449669E-002	2.873274683952332E-001	-3.614090383052826E-001	3.785771429538727E-001	-3.527806699275971E-001	
2.854833333333333E+009	-1.277787834405899E-001	5.951627343893051E-002	-1.277762949466705E-001	5.962783470749855E-002	2.856753468513489E-001	-3.621860742568970E-001	3.766664862632752E-001	-3.541143238544464E-001	
2.855266666666667E+009	-1.276263594627380E-001	6.015959754586220E-002	-1.275903731584549E-001	6.036705523729324E-002	2.840134799480438E-001	-3.629556298255920E-001	3.747402429580689E-001	-3.553871512413025E-001	
2.855700000000000E+009	-1.274089813232422E-001	6.091316789388657E-002	-1.274762153625488E-001	6.105342879891396E-002	2.822802364826202E-001	-3.637600839138031E-001	3.729197680950165E-001	-3.566657304763794E-001	
2.856133333333333E+009	-1.272574812173843E-001	6.149806454777718E-002	-1.271932423114777E-001	6.172190234065056E-002	2.806233465671539E-001	-3.644467294216156E-001	3.709681630134583E-001	-3.578188717365265E-001	
2.856566666666667E+009	-1.270001977682114E-001	6.213095039129257E-002	-1.269902735948563E-001	6.249362602829933E-002	2.788835167884827E-001	-3.652915060520172E-001	3.689953684806824E-001	-3.590871691703796E-001	
2.857000000000000E+009	-1.268455833196640E-001	6.279733777046204E-002	-1.267953366041184E-001	6.321482360363007E-002	2.771366834640503E-001	-3.661283850669861E-001	3.669440448284149E-001	-3.601994812488556E-001	
2.857433333333333E+009	-1.266638338565826E-001	6.345859169960022E-002	-1.266309469938278E-001	6.376858055591583E-002	2.753389477729797E-001	-3.669743835926056E-001	3.650533556938171E-001	-3.613776862621307E-001	
2.857866666666667E+009	-1.264665871858597E-001	6.420240551233292E-002	-1.264292746782303E-001	6.451917439699173E-002	2.735948562622070E-001	-3.679748177528381E-001	3.628025352954865E-001	-3.625479042530060E-001	
2.858300000000000E+009	-1.263056099414825E-001	6.489495187997818E-002	-1.262719035148621E-001	6.516942381858826E-002	2.717185318470001E-001	-3.687845170497894E-001	3.608552813529968E-001	-3.636714220046997E-001	
2.858733333333333E+009	-1.260538101196289E-001	6.552410125732422E-002	-1.260588169097900E-001	6.581687927246094E-002	2.699527442455292E-001	-3.696386814117432E-001	3.587816357612610E-001	-3.647216260433197E-001	
2.859166666666667E+009	-1.260186582803726E-001	6.623558700084686E-002	-1.258638799190521E-001	6.649150699377060E-002	2.681958973407745E-001	-3.704970777034760E-001	3.566830754280090E-001	-3.658632934093475E-001	
2.859600000000000E+009	-1.257482320070267E-001	6.687664240598679E-002	-1.256923824548721E-001	6.710314005613327E-002	2.663554251194000E-001	-3.712896704673767E-001	3.546335399150848E-001	-3.668751716613770E-001	
2.860033333333333E+009	-1.254033893346787E-001	6.792081892490387E-002	-1.252987980842590E-001	6.817429512739182E-002	2.632326781749725E-001	-3.713019788265228E-001	3.535134494304657E-001	-3.673127591609955E-001	
2.860466666666667E+009	-1.251837909221649E-001	6.857096403837204E-002	-1.250771135091782E-001	6.885865330696106E-002	2.613018751144409E-001	-3.721950948238373E-001	3.515606820583344E-001	-3.683360219001770E-001	
2.860900000000000E+009	-1.250142008066177E-001	6.929174065589905E-002	-1.248950958251953E-001	6.947949528694153E-002	2.596283257007599E-001	-3.729200661182404E-001	3.495607376098633E-001	-3.692973852157593E-001	
2.861333333333333E+009	-1.247938647866249E-001	6.992058455944061E-002	-1.246481910347939E-001	7.017420232295990E-002	2.577435076236725E-001	-3.736948370933533E-001	3.475641012191773E-001	-3.702677488327026E-001	
2.861766666666667E+009	-1.246291920542717E-001	7.058416306972504E-002	-1.244958713650703E-001	7.089259475469589E-002	2.559065818786621E-001	-3.744934201240540E-001	3.455623686313629E-001	-3.712711632251740E-001	
2.862200000000000E+009	-1.244110688567162E-001	7.126978784799576E-002	-1.242144405841827E-001	7.157603651285172E-002	2.539613842964172E-001	-3.752561509609222E-001	3.436299860477448E-001	-3.722304701805115E-001	
2.862633333333333E+009	-1.241657510399818E-001	7.201578468084335E-002	-1.240004673600197E-001	7.229419052600861E-002	2.520896792411804E-001	-3.759995698928833E-001	3.417114019393921E-001	-3.731952011585236E-001	
2.863066666666667E+009	-1.239388138055801E-001	7.270494103431702E-002	-1.238231286406517E-001	7.301237434148789E-002	2.502401471138001E-001	-3.766762316226959E-001	3.398368358612061E-001	-3.740848898887634E-001	
2.863500000000000E+009	-1.237558200955391E-001	7.343496382236481E-002	-1.235279440879822E-001	7.374612241983414E-002	2.483833432197571E-001	-3.773172497749329E-001	3.378721475601196E-001	-3.749431669712067E-001	
2.863933333333333E+009	-1.235393807291985E-001	7.414700090885162E-002	-1.232411786913872E-001	7.445918023586273E-002	2.465093433856964E-001	-3.779931068420410E-001	3.359099328517914E-001	-3.758626282215118E-001	
2.864366666666667E+009	-1.232275366783142E-001	7.483761757612228E-002	-1.230227500200272E-001	7.523361593484879E-002	2.446102350950241E-001	-3.786707818508148E-001	3.339762389659882E-001	-3.767368197441101E-001	
2.864800000000000E+009	-1.229636147618294E-001	7.556539028882980E-002	-1.227023303508759E-001	7.593128085136414E-002	2.427370697259903E-001	-3.793808221817017E-001	3.321528136730194E-001	-3.775852322578430E-001	
2.865233333333333E+009	-1.226721778512001E-001	7.629150897264481E-002	-1.224185004830360E-001	7.670141011476517E-002	2.409722656011581E-001	-3.799860477447510E-001	3.302116394042969E-001	-3.785387575626373E-001	
2.865666666666667E+009	-1.222828850150108E-001	7.705576717853546E-002	-1.220232397317886E-001	7.740533351898193E-002	2.390896528959274E-001	-3.805473744869232E-001	3.282523751258850E-001	-3.791723847389221E-001	
2.866100000000000E+009	-1.220000460743904E-001	7.768873870372772E-002	-1.216999888420105E-001	7.817691564559937E-002	2.372874319553375E-001	-3.813543915748596E-001	3.263322710990906E-001	-3.800522387027741E-001	
2.866533333333333E+009	-1.215874701738358E-001	7.848919928073883E-002	-1.213297396898270E-001	7.887250930070877E-002	2.355597913265228E-001	-3.820851743221283E-001	3.242583572864533E-001	-3.809129893779755E-001	
2.866966666666667E+009	-1.211993619799614E-001	7.922186702489853E-002	-1.209852397441864E-001	7.961169630289078E-002	2.336279898881912E-001	-3.826656043529511E-001	3.221095800399780E-001	-3.818415403366089E-001	
2.867400000000000E+009	-1.207873895764351E-001	7.998734712600708E-002	-1.205259189009666E-001	8.029714226722717E-002	2.317852526903153E-001	-3.834910988807678E-001	3.200157284736633E-001	-3.827480077743530E-001	
2.867833333333333E+009	-1.203985288739204E-001	8.073541522026062E-002	-1.201761588454247E-001	8.090031147003174E-002	2.299418002367020E-001	-3.841246664524078E-001	3.181294202804565E-001	-3.836042881011963E-001	
2.868266666666667E+009	-1.199630200862885E-001	8.128428459167481E-002	-1.197899952530861E-001	8.166632056236267E-002	2.280876189470291E-001	-3.848087191581726E-001	3.160163164138794E-001	-3.845291137695313E-001	
2.868700000000000E+009	-1.195302903652191E-001	8.201573044061661E-002	-1.193749681115151E-001	8.224169909954071E-002	2.262865900993347E-001	-3.856265246868134E-001	3.139851391315460E-001	-3.852995038032532E-001	
2.869133333333333E+009	-1.190918758511543E-001	8.274227380752564E-002	-1.189638525247574E-001	8.283787965774536E-002	2.242197692394257E-001	-3.863511383533478E-001	3.119367361068726E-001	-3.862406015396118E-001	
2.869566666666667E+009	-1.186885237693787E-001	8.336447179317474E-002	-1.186415702104569E-001	8.344599604606628E-002	2.223612666130066E-001	-3.870540857315064E-001	3.100649714469910E-001	-3.870459496974945E-001	
2.870000000000000E+009	-1.182523295283318E-001	8.391394466161728E-002	-1.182580739259720E-001	8.405561000108719E-002	2.204311192035675E-001	-3.877372443675995E-001	3.081179857254028E-001	-3.879331350326538E-001	
2.870433333333333E+009	-1.178052052855492E-001	8.456145226955414E-002	-1.177780926227570E-001	8.461273461580277E-002	2.183011919260025E-001	-3.883928358554840E-001	3.059406578540802E-001	-3.888033628463745E-001	
2.870866666666667E+009	-1.174532994627953E-001	8.511674404144287E-002	-1.173391789197922E-001	8.518425375223160E-002	2.162665873765945E-001	-3.891932070255280E-001	3.038935363292694E-001	-3.895482718944550E-001	
2.871300000000000E+009	-1.170800551772118E-001	8.566051721572876E-002	-1.169442385435104E-001	8.580401539802551E-002	2.142510265111923E-001	-3.898315429687500E-001	3.017837107181549E-001	-3.905318081378937E-001	
2.871733333333333E+009	-1.166981235146523E-001	8.625346422195435E-002	-1.166190207004547E-001	8.632141351699829E-002	2.120996415615082E-001	-3.904506564140320E-001	2.996381223201752E-001	-3.913712203502655E-001	
